m|sigma|e|k_ab|e_ab|mu|na|nb|inchi|smiles
4.3717193603515625|4.088765621185303|431.6379089355469|0.06723951301804798|1706.8360267127618|0.0|3.0|1.0|InChI=1S/C6H11N2.C3H7NO2/c1-3-8-5-4-7(2)6-8;1-2(4)3(5)6/h4-6H,3H2,1-2H3;2H,4H2,1H3,(H,5,6)/q+1;/p-1/t;2-/m.0/s1|CCn1cc[n+](C)c1.C[C@H](N)C(=O)[O-]
7.859017372131348|4.452977180480957|455.6543273925781|0.0007104580176660722|3913.510381035013|0.0|5.0|0.0|InChI=1S/C16H31N2.C2F6NO4S2/c1-3-4-5-6-7-8-9-10-11-12-13-18-15-14-17(2)16-18;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h14-16H,3-13H2,1-2H3;/q+1;-1|CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
4.359493255615234|3.9663615226745605|348.233154296875|0.00011188419945105872|3479.3008672092033|0.0|1.0|0.0|InChI=1S/C8H15N2.BF4/c1-3-4-5-10-7-6-9(2)8-10;2-1(3,4)5/h6-8H,3-5H2,1-2H3;/q+1;-1|CCCCn1cc[n+](C)c1.F[B-](F)(F)F
5.837523460388184|4.256613254547119|338.6328430175781|0.0|0.0|0.0|0.0|0.0|InChI=1S/C10H16N.4O.Re/c1-2-3-5-8-11-9-6-4-7-10-11;;;;;/h4,6-7,9-10H,2-3,5,8H2,1H3;;;;;/q+1;;;;;-1|CCCCC[n+]1ccccc1.[O].[O].[O].[O].[Re-]
4.264499664306641|3.4103498458862305|197.693115234375|0.00015851744250632312|533.7552118913685|0.0|1.0|0.0|InChI=1S/C5H5F5O/c1-2-3(11)4(6,7)5(8,9)10/h2H2,1H3|CCC(=O)C(F)(F)C(F)(F)F
4.709683895111084|4.097135066986084|298.5444030761719|0.0001304543269421112|867.9528085985253|0.0|3.0|3.0|InChI=1S/C6H15NO.C3H6O2/c1-2-3-4-7-5-6-8;1-2-3(4)5/h7-8H,2-6H2,1H3;2H2,1H3,(H,4,5)|CCC(=O)O.CCCCNCCO
3.297388792037964|3.4525396823883057|154.1134796142578|0.0|0.0|0.0|0.0|0.0|InChI=1S/C3F8/c4-1(5,2(6,7)8)3(9,10)11|FC(F)(F)C(F)(F)C(F)(F)F
9.954121589660645|3.6006386280059814|242.50863647460938|0.003179076492541926|4255.163613155688|0.0|4.0|0.0|InChI=1S/C18H34O4/c1-3-5-15-21-17(19)13-11-9-7-8-10-12-14-18(20)22-16-6-4-2/h3-16H2,1-2H3|CCCCOC(=O)CCCCCCCCC(=O)OCCCC
2.550799608230591|3.461946964263916|178.30796813964844|0.0|0.0|0.0|0.0|0.0|InChI=1S/C3H3F3/c1-2-3(4,5)6/h2H,1H2|C=CC(F)(F)F
4.100512981414795|3.194308042526245|217.6135711669922|0.29846879647132496|1798.16148603681|0.0|1.0|2.0|InChI=1S/C4H9NO/c1-2-3-4(5)6/h2-3H2,1H3,(H2,5,6)|CCCC(=N)O
7.551273345947266|3.7693262100219727|238.1100311279297|1.0756017419257771e-05|5000.0|0.0|3.0|2.0|InChI=1S/C13H30N.C3H7NO3/c1-5-8-11-14(4,12-9-6-2)13-10-7-3;4-2(1-5)3(6)7/h5-13H2,1-4H3;2,5H,1,4H2,(H,6,7)/q+1;/p-1/t;2-/m.0/s1|CCCC[N+](C)(CCCC)CCCC.N[C@@H](CO)C(=O)[O-]
2.5414540767669678|3.916032552719116|271.5906677246094|0.0014469763263405316|2648.574885409437|0.0|1.0|1.0|InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3|CCC(C)(C)O
14.824871063232422|4.491667747497559|275.2312927246094|0.0010659525084012436|2627.4210586429786|0.0|4.0|0.0|InChI=1S/C32H68P.C4H2F8O4S/c1-5-9-13-17-18-19-20-21-22-23-24-28-32-33(29-25-14-10-6-2,30-26-15-11-7-3)31-27-16-12-8-4;5-1(2(6,7)17(13,14)15)16-4(11,12)3(8,9)10/h5-32H2,1-4H3;1H,(H,13,14,15)/q+1;/p-1|CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([O-])C(F)(F)C(F)OC(F)(F)C(F)(F)F
6.602748394012451|4.200727462768555|360.4576110839844|2.0819988804312825e-05|5000.0|0.0|4.0|0.0|InChI=1S/C10H16N.C2F6NO4S2/c1-3-4-7-11-8-5-10(2)6-9-11;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h5-6,8-9H,3-4,7H2,1-2H3;/q+1;-1|CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
3.08481502532959|3.742321014404297|291.2456970214844|0.0|0.0|0.0|0.0|0.0|InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3|Cc1ccccc1C
5.707732200622559|3.9586129188537598|271.1750793457031|0.00014880660342041595|2778.807005538647|0.0|3.0|3.0|InChI=1S/C6H15NO.C5H10O2/c1-2-3-4-7-5-6-8;1-2-3-4-5(6)7/h7-8H,2-6H2,1H3;2-4H2,1H3,(H,6,7)|CCCCC(=O)O.CCCCNCCO
3.6778361797332764|3.305560827255249|243.23861694335938|0.0012267264793721026|2438.538098676089|0.0|2.0|0.0|InChI=1S/C5H10O2/c1-5(2)6-3-4-7-5/h3-4H2,1-2H3|CC1(C)OCCO1
7.64052152633667|2.517303705215454|134.61268615722656|0.47892655004636636|1939.1567443549538|0.0|3.0|3.0|InChI=1S/C4H11NO2/c6-3-1-5-2-4-7/h5-7H,1-4H2|OCCNCCO
3.7868854999542236|3.338078260421753|262.5452575683594|0.0004305188734044725|2454.4939046296954|0.0|2.0|0.0|InChI=1S/C4H7ClO2/c1-2-7-4(6)3-5/h2-3H2,1H3|CCOC(=O)CCl
4.195100784301758|3.624293088912964|254.22169494628906|0.002699207469641202|1995.2708587736624|0.0|1.0|0.0|InChI=1S/C8H16O/c1-4-8(9)6-5-7(2)3/h7H,4-6H2,1-3H3|CCC(=O)CCC(C)C
3.9788708686828613|3.0157177448272705|235.6055908203125|0.09370811475171674|1204.4521911645134|0.0|2.0|2.0|InChI=1S/C3H9NO/c1-4-2-3-5/h4-5H,2-3H2,1H3|CNCCO
4.548755168914795|3.9657177925109863|446.7855224609375|0.00038449217402868193|1139.6550627920542|0.0|4.0|1.0|InChI=1S/C6H11N2.H2O4S/c1-3-8-5-4-7(2)6-8;1-5(2,3)4/h4-6H,3H2,1-2H3;(H2,1,2,3,4)/q+1;/p-1|CCn1cc[n+](C)c1.O=S(=O)([O-])O
2.593492269515991|3.7657361030578613|261.55255126953125|0.0|0.0|0.0|0.0|0.0|InChI=1S/C4H9Cl/c1-3-4(2)5/h4H,3H2,1-2H3|CCC(C)Cl
4.439160346984863|3.511791467666626|242.20042419433594|0.004661699689171132|2212.165619336145|0.0|2.0|0.0|InChI=1S/C7H14O2/c1-3-4-5-6-7(8)9-2/h3-6H2,1-2H3|CCCCCC(=O)OC
4.61237907409668|3.7207443714141846|276.2847595214844|0.1586276298402122|1371.2854762773998|0.0|2.0|0.0|InChI=1S/C9H14O2Si/c1-10-12(3,11-2)9-7-5-4-6-8-9/h4-8H,1-3H3|CO[Si](C)(OC)c1ccccc1
3.4471495151519775|3.847431182861328|274.6387939453125|0.017294514043883304|2061.8594248815793|0.0|3.0|1.0|InChI=1S/C6H15NO2/c1-7(2)3-5-9-6-4-8/h8H,3-6H2,1-2H3|CN(C)CCOCCO
8.415003776550293|4.25648307800293|353.0984191894531|0.0012600500956789229|2225.828716618592|0.0|4.0|0.0|InChI=1S/C16H28N.C2F6NO4S2/c1-5-7-9-10-16-15(4)12-14(3)13-17(16)11-8-6-2;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h12-13H,5-11H2,1-4H3;/q+1;-1|CCCCCc1c(C)cc(C)c[n+]1CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
3.910325288772583|3.595306158065796|253.05154418945312|0.014033800939354647|1312.50690487217|0.0|2.0|1.0|InChI=1S/C6H14O2/c1-3-4-8-5-6(2)7/h6-7H,3-5H2,1-2H3|CCCOCC(C)O
7.491087913513184|4.159145832061768|384.897216796875|0.0035941473234181467|1662.8044165442473|0.0|5.0|0.0|InChI=1S/C12H17N2.C2F6NO4S2/c1-2-3-4-5-8-14-9-6-7-12(10-13)11-14;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h6-7,9,11H,2-5,8H2,1H3;/q+1;-1|CCCCCC[n+]1cccc(C#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1.795113444328308|4.094488620758057|405.7135925292969|0.011478997975807492|2043.8706861699868|0.0|3.0|3.0|InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2|OCC(O)CO
5.157251358032227|4.138739585876465|409.0466613769531|0.004299834106349599|3378.372274443952|0.0|5.0|0.0|InChI=1S/C8H15N2.C4BN4/c1-3-4-5-10-7-6-9(2)8-10;6-1-5(2-7,3-8)4-9/h6-8H,3-5H2,1-2H3;/q+1;-1|CCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N
2.449920892715454|4.070643424987793|302.4317321777344|0.05201688286508413|957.7085362308565|0.0|1.0|1.0|InChI=1S/C6H13N/c1-6-4-2-3-5-7-6/h6-7H,2-5H2,1H3|CC1CCCCN1
4.054250717163086|3.7314844131469727|268.5810241699219|0.0|0.0|0.0|0.0|0.0|InChI=1S/C7H15Br/c1-2-3-4-5-6-7-8/h2-7H2,1H3|CCCCCCCBr
2.2206661701202393|4.498805046081543|405.15814208984375|0.0016000595018874047|1767.5110470371983|0.0|3.0|2.0|InChI=1S/C6H15N3/c7-1-4-9-5-2-8-3-6-9/h8H,1-7H2|NCCN1CCNCC1
5.608928680419922|3.4583311080932617|255.00633239746094|0.001659332845322537|3305.535379672413|0.0|1.0|0.0|InChI=1S/C10H16O/c1-9(2)5-4-6-10(3)7-8-11/h5,7-8H,4,6H2,1-3H3|CC(C)=CCCC(C)=CC=O
